.70
Humidity: 44.30, Temp: 20.90, Lux: 762.70
Humidity: 44.30, Temp: 20.90, Lux: 750.00
umidity: 44.30, Temp: 20.90, Lux: 762.70
Humidity: 44.30, Temp: 20.90, Lux: 762.70
Humidity: 44.30, Temp: 20.90, Lux: 750.00
Humidity: 44.20, Temp: 20.90, Lux: 832.76
Humidity: 44.00, Temp: 20.90, Lux: 832.76
Humidity: 43.90, Temp: 20.90, Lux: 832.76
Humidity: 44.00, Temp: 20.90, Lux: 817.80
Humidity: 44.00, Temp: 20.90, Lux: 817.80
Humidity: 44.00, Temp: 20.90, Lux: 817.80
Humidity: 44.00, Temp: 20.90, Lux: 789.34
Humidity: 44.00, Temp: 21.00, Lux: 775.81
Humidity: 44.00, Temp: 21.00, Lux: 762.70
Humidity: 44.00, Temp: 21.00, Lux: 762.70
Humidity: 44.00, Temp: 21.00, Lux: 750.00
Humidity: 44.00, Temp: 21.00, Lux: 737.69
Humidity: 44.00, Temp: 21.00, Lux: 725.76
Humidity: 44.00, Temp: 21.00, Lux: 750.00
Humidity: 44.00, Temp: 21.00, Lux: 750.00
Humidity: 44.00, Temp: 21.00, Lux: 750.00
Humidity: 43.90, Temp: 21.00, Lux: 762.70
Humidity: 43.90, Temp: 21.00, Lux: 775.81
Humidity: 43.80, Temp: 21.00, Lux: 817.80
Humidity: 43.80, Temp: 21.00, Lux: 817.80
Humidity: 43.90, Temp: 21.10, Lux: 817.80
Humidity: 43.90, Temp: 21.10, Lux: 817.80
Humidity: 43.80, Temp: 21.00, Lux: 817.80
Humidity: 43.90, Temp: 21.10, Lux: 832.76
Humidity: 43.90, Temp: 21.10, Lux: 832.76
Humidity: 43.90, Temp: 21.10, Lux: 832.76
Humidity: 43.90, Temp: 21.10, Lux: 832.76
Humidity: 43.90, Temp: 21.10, Lux: 832.76
Humidity: 43.90, Temp: 21.10, Lux: 832.76
Humidity: 43.90, Temp: 21.20, Lux: 832.76
Humidity: 43.80, Temp: 21.10, Lux: 817.80
Humidity: 43.80, Temp: 21.10, Lux: 817.80
Humidity: 43.80, Temp: 21.20, Lux: 803.33
Humidity: 43.70, Temp: 21.20, Lux: 803.33
Humidity: 43.70, Temp: 21.20, Lux: 803.33
Humidity: 43.70, Temp: 21.20, Lux: 789.34
Humidity: 43.70, Temp: 21.20, Lux: 762.70
Humidity: 43.60, Temp: 21.20, Lux: 762.70
Humidity: 43.60, Temp: 21.20, Lux: 737.69
Humidity: 43.60, Temp: 21.20, Lux: 750.00
Humidity: 43.60, Temp: 21.20, Lux: 750.00
Humidity: 43.60, Temp: 21.20, Lux: 750.00
Humidity: 43.60, Temp: 21.20, Lux: 762.70
Humidity: 43.60, Temp: 21.20, Lux: 762.70
Humidity: 43.60, Temp: 21.20, Lux: 775.81
Humidity: 43.60, Temp: 21.20, Lux: 789.34
Humidity: 43.50, Temp: 21.20, Lux: 789.34
Humidity: 43.40, Temp: 21.20, Lux: 775.81
Humidity: 43.30, Temp: 21.20, Lux: 803.33
Humidity: 43.30, Temp: 21.30, Lux: 803.33
Humidity: 43.30, Temp: 21.30, Lux: 817.80
Humidity: 43.30, Temp: 21.30, Lux: 803.33
Humidity: 43.30, Temp: 21.30, Lux: 832.76
Humidity: 43.30, Temp: 21.30, Lux: 817.80
