
Humidity: 42.00, Temp: 21.80, Lux: 1063.04
idity: 42.20, Temp: 21.80, Lux: 994.90
Humidity: 42.10, Temp: 21.80, Lux: 1039.36
Humidity: 42.00, Temp: 21.80, Lux: 1063.04
Humidity: 41.90, Temp: 21.80, Lux: 1016.67
Humidity: 41.80, Temp: 21.80, Lux: 994.90
Humidity: 41.70, Temp: 21.70, Lux: 994.90
Humidity: 41.70, Temp: 21.70, Lux: 1016.67
Humidity: 41.70, Temp: 21.70, Lux: 994.90
Humidity: 41.70, Temp: 21.70, Lux: 994.90
Humidity: 41.70, Temp: 21.70, Lux: 1039.36
Humidity: 41.70, Temp: 21.70, Lux: 1039.36
Humidity: 41.70, Temp: 21.70, Lux: 1063.04
Humidity: 41.60, Temp: 21.70, Lux: 1063.04
Humidity: 41.60, Temp: 21.70, Lux: 1087.78
Humidity: 41.60, Temp: 21.70, Lux: 1087.78
Humidity: 41.50, Temp: 21.70, Lux: 1087.78
Humidity: 41.50, Temp: 21.70, Lux: 1087.78
Humidity: 41.50, Temp: 21.70, Lux: 1087.78
Humidity: 41.50, Temp: 21.70, Lux: 1087.78
Humidity: 41.50, Temp: 21.70, Lux: 1087.78
Humidity: 41.60, Temp: 21.70, Lux: 1087.78
Humidity: 41.60, Temp: 21.70, Lux: 1087.78
Humidity: 41.50, Temp: 21.60, Lux: 1087.78
Humidity: 41.60, Temp: 21.60, Lux: 1063.04
Humidity: 41.70, Temp: 21.60, Lux: 1063.04
Humidity: 41.70, Temp: 21.60, Lux: 1063.04
Humidity: 41.80, Temp: 21.70, Lux: 1063.04
Humidity: 41.70, Temp: 21.70, Lux: 1087.78
Humidity: 41.70, Temp: 21.70, Lux: 1087.78
Humidity: 41.60, Temp: 21.70, Lux: 1063.04
Humidity: 41.60, Temp: 21.60, Lux: 1087.78
Humidity: 41.50, Temp: 21.60, Lux: 1087.78
Humidity: 41.50, Temp: 21.60, Lux: 1063.04
Humidity: 41.50, Temp: 21.60, Lux: 1087.78
Humidity: 41.50, Temp: 21.60, Lux: 1063.04
Humidity: 41.50, Temp: 21.60, Lux: 1063.04
Humidity: 41.60, Temp: 21.60, Lux: 1063.04
Humidity: 41.60, Temp: 21.60, Lux: 1039.36
Humidity: 41.60, Temp: 21.60, Lux: 1039.36
Humidity: 41.60, Temp: 21.60, Lux: 1039.36
Humidity: 41.70, Temp: 21.60, Lux: 1039.36
Humidity: 41.70, Temp: 21.60, Lux: 1063.04
Humidity: 41.70, Temp: 21.60, Lux: 1039.36
Humidity: 41.70, Temp: 21.60, Lux: 1039.36
Humidity: 41.60, Temp: 21.50, Lux: 1016.67
Humidity: 41.60, Temp: 21.50, Lux: 1016.67
Humidity: 41.60, Temp: 21.50, Lux: 1016.67
Humidity: 41.60, Temp: 21.50, Lux: 1016.67
Humidity: 41.60, Temp: 21.50, Lux: 994.90
Humidity: 41.60, Temp: 21.50, Lux: 994.90
Humidity: 41.60, Temp: 21.50, Lux: 974.00
Humidity: 41.60, Temp: 21.50, Lux: 994.90
Humidity: 41.60, Temp: 21.50, Lux: 994.90
Humidity: 41.60, Temp: 21.50, Lux: 994.90
Humidity: 41.70, Temp: 21.50, Lux: 994.90
Humidity: 41.70, Temp: 21.50, Lux: 994.90
Humidity: 41.70, Temp: 21.50, Lux: 1016.67
Humidity: 41.80, Temp: 21.50, Lux: 1016.67
